Level	Rule Name	Subject	Property	Value
WARN	missing_obsolete_label	inviable stubby vegetative cell population [FYPO:0002202]	label [rdfs:label]	inviable stubby vegetative cell population	
WARN	missing_obsolete_label	inviable microcolony, stubby cells [FYPO:0002203]	label [rdfs:label]	inviable microcolony, stubby cells	
WARN	missing_obsolete_label	inviable microcolony, stubby septated cells [FYPO:0002204]	label [rdfs:label]	inviable microcolony, stubby septated cells	
WARN	missing_obsolete_label	inviable swollen spore population [FYPO:0002206]	label [rdfs:label]	inviable swollen spore population	
WARN	missing_obsolete_label	inviable swollen spore population with abnormal spore shape [FYPO:0002209]	label [rdfs:label]	inviable swollen spore population with abnormal spore shape	
WARN	missing_obsolete_label	inviable microcolony, tapered cells [FYPO:0002210]	label [rdfs:label]	inviable microcolony, tapered cells	
WARN	missing_obsolete_label	inviable vegetative cell population after spore germination, elongated germ tubes [FYPO:0002211]	label [rdfs:label]	inviable vegetative cell population after spore germination, elongated germ tubes	
WARN	missing_obsolete_label	inviable vegetative cell population after spore germination, elongated curved germ tubes [FYPO:0002213]	label [rdfs:label]	inviable vegetative cell population after spore germination, elongated curved germ tubes	
WARN	missing_obsolete_label	inviable vegetative cell population after spore germination, abnormal germ tube morphology [FYPO:0002214]	label [rdfs:label]	inviable vegetative cell population after spore germination, abnormal germ tube morphology	
WARN	missing_obsolete_label	viable curved vegetative cell population [FYPO:0002216]	label [rdfs:label]	viable curved vegetative cell population	
WARN	missing_obsolete_label	viable curved elongated vegetative cell population [FYPO:0002217]	label [rdfs:label]	viable curved elongated vegetative cell population	
WARN	missing_obsolete_label	inviable vegetative cell population after spore germination, normal unseptated germ tube morphology [FYPO:0002218]	label [rdfs:label]	inviable vegetative cell population after spore germination, normal unseptated germ tube morphology	
WARN	missing_obsolete_label	inviable microcolony, elongated cells [FYPO:0002225]	label [rdfs:label]	inviable microcolony, elongated cells	
WARN	missing_obsolete_label	inviable microcolony, abnormal cell shape, normal cell size [FYPO:0002226]	label [rdfs:label]	inviable microcolony, abnormal cell shape, normal cell size	
WARN	missing_obsolete_label	inviable microcolony, curved cells [FYPO:0002231]	label [rdfs:label]	inviable microcolony, curved cells	
WARN	missing_obsolete_label	inviable microcolony, swollen curved cells [FYPO:0002232]	label [rdfs:label]	inviable microcolony, swollen curved cells	
WARN	missing_obsolete_label	viable elongated vegetative cell population [FYPO:0002233]	label [rdfs:label]	viable elongated vegetative cell population	
WARN	missing_obsolete_label	inviable microcolony, abnormal cell morphology [FYPO:0002272]	label [rdfs:label]	inviable microcolony, abnormal cell morphology	
WARN	missing_obsolete_label	abolished protein tyrosine phosphorylation during cellular response to heat [FYPO:0002283]	label [rdfs:label]	abolished protein tyrosine phosphorylation during cellular response to heat	
WARN	missing_obsolete_label	abolished protein tyrosine phosphorylation during cellular response to hydrogen peroxide [FYPO:0002284]	label [rdfs:label]	abolished protein tyrosine phosphorylation during cellular response to hydrogen peroxide	
WARN	missing_obsolete_label	elongated cell during cellular response to hydrogen peroxide [FYPO:0002285]	label [rdfs:label]	elongated cell during cellular response to hydrogen peroxide	
WARN	missing_obsolete_label	abolished protein tyrosine phosphorylation during vegetative growth [FYPO:0002288]	label [rdfs:label]	abolished protein tyrosine phosphorylation during vegetative growth	
WARN	missing_obsolete_label	normal protein tyrosine phosphorylation during cellular response to heat [FYPO:0002291]	label [rdfs:label]	normal protein tyrosine phosphorylation during cellular response to heat	
WARN	missing_obsolete_label	viable tapered vegetative cell population [FYPO:0002292]	label [rdfs:label]	viable tapered vegetative cell population	
WARN	missing_obsolete_label	viable mixed population including curved cells [FYPO:0002293]	label [rdfs:label]	viable mixed population including curved cells	
WARN	missing_obsolete_label	mitotic catastrophe with cut, elongated cell during cellular response to hydroxyurea [FYPO:0002295]	label [rdfs:label]	mitotic catastrophe with cut, elongated cell during cellular response to hydroxyurea	
WARN	missing_obsolete_label	inviable mixed population including divided and undivided germinated spores, with elongated germ tubes [FYPO:0002298]	label [rdfs:label]	inviable mixed population including divided and undivided germinated spores, with elongated germ tubes	
WARN	missing_obsolete_label	inviable mixed population including divided and undivided germinated spores, with curved germ tubes [FYPO:0002299]	label [rdfs:label]	inviable mixed population including divided and undivided germinated spores, with curved germ tubes	
